"","PROBEID","ENTREZID","SYMBOL","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"284370_at","284370_at","284370","ZNF615","zinc finger protein 615",-0.176325305166668,4.79956889985185,-2.42380499667063,0.0270810771437499,0.363999260968313,-3.47234121777331
"644809_at","644809_at","644809","C15orf56","chromosome 15 putative open reading frame 56",-0.215086332916667,4.4456137042963,-2.42377723983657,0.0270825930426006,0.363999260968313,-3.47238902957375
"619505_at","619505_at","619505","SNORA21","small nucleolar RNA, H/ACA box 21",0.272073823999998,6.65028259077778,2.42361501566326,0.0270914542763544,0.363999260968313,-3.47266845983069
"441242_at","441242_at","441242","LOC441242","uncharacterized LOC441242",0.331983166583333,3.85003873618519,2.42333777289174,0.027106604534773,0.363999260968313,-3.47314599040442
"5352_at","5352_at","5352","PLOD2","procollagen-lysine,2-oxoglutarate 5-dioxygenase 2",0.236110086416665,4.89843291848148,2.42320795256587,0.0271137014614216,0.363999260968313,-3.47336958843751
"827_at","827_at","827","CAPN6","calpain 6",0.463362352166668,6.03476272014815,2.42293880870151,0.0271284204029248,0.363999260968313,-3.47383313611388
"123016_at","123016_at","123016","TTC8","tetratricopeptide repeat domain 8",0.17643670875,4.21911940185185,2.42087570906696,0.0272414972958947,0.364988026836535,-3.47738568653945
"339942_at","339942_at","339942","H1-10-AS1","H1-10 antisense RNA 1",0.207034815666667,4.69588841303704,2.4196319946353,0.0273098785139307,0.364988026836535,-3.47952666893731
"55147_at","55147_at","55147","RBM23","RNA binding motif protein 23",-0.157102558750002,7.02779550481482,-2.41897788343957,0.0273459072908509,0.364988026836535,-3.48065249329139
"83695_at","83695_at","83695","RHNO1","RAD9-HUS1-RAD1 interacting nuclear orphan 1",0.157021952166668,5.70028518796296,2.41861103986789,0.0273661327957848,0.364988026836535,-3.48128382916118
"347735_at","347735_at","347735","SERINC2","serine incorporator 2",0.149847065333334,7.77471795085185,2.41854743849411,0.0273696408172286,0.364988026836535,-3.48139328259344
"81035_at","81035_at","81035","COLEC12","collectin subfamily member 12",0.1665627485,6.26715877166667,2.41838316637596,0.027378703430643,0.364988026836535,-3.48167597745981
"23255_at","23255_at","23255","MTCL1","microtubule crosslinking factor 1",0.139384493666668,4.8117182457037,2.41768393034906,0.0274173106969062,0.364988026836535,-3.48287919571642
"64328_at","64328_at","64328","XPO4","exportin 4",-0.253972150000001,9.57155058844444,-2.41718609643528,0.0274448290648672,0.364988026836535,-3.48373575751044
"55553_at","55553_at","55553","SOX6","SRY-box transcription factor 6",0.162593570749999,7.57549755144444,2.41686798683973,0.0274624265630357,0.364988026836535,-3.48428304982079
"23517_at","23517_at","23517","MTREX","Mtr4 exosome RNA helicase",-0.12420794016667,8.54123095711111,-2.41680886538557,0.0274656982713706,0.364988026836535,-3.48438476202103
"4739_at","4739_at","4739","NEDD9","neural precursor cell expressed, developmentally down-regulated 9",0.238941527416667,6.13430490159259,2.41612195881574,0.0275037377292911,0.365143102912267,-3.48556643323578
"26804_at","26804_at","26804","SNORD45B","small nucleolar RNA, C/D box 45B",0.26507194125,7.47746159733333,2.41532319976822,0.0275480336821894,0.365358936702955,-3.48694033941427
"246269_at","246269_at","246269","AFG1L","AFG1 like ATPase",-0.181481511083334,5.61018155481481,-2.41487774666901,0.0275727658593621,0.365358936702955,-3.48770645607941
"132160_at","132160_at","132160","PPM1M","protein phosphatase, Mg2+/Mn2+ dependent 1M",-0.154295947416665,4.10398269062963,-2.41367637732739,0.0276395717462742,0.365869750124102,-3.48977233752528
"5621_at","5621_at","5621","PRNP","prion protein",0.183771779166662,8.80883353540741,2.41323488845902,0.0276641603509739,0.365869750124102,-3.49053141242621
"255877_at","255877_at","255877","BCL6B","BCL6B transcription repressor",0.228037288583335,5.44531282977778,2.41175278734357,0.0277468561531354,0.366483669475605,-3.49307922633489
"622_at","622_at","622","BDH1","3-hydroxybutyrate dehydrogenase 1",-0.240803675249999,5.69388623862963,-2.41078085979559,0.0278012123225734,0.366483669475605,-3.49474965509492
"152926_at","152926_at","152926","PPM1K","protein phosphatase, Mg2+/Mn2+ dependent 1K",-0.316564979166665,5.7030977272963,-2.41067016084883,0.0278074096382049,0.366483669475605,-3.49493989220767
"5878_at","5878_at","5878","RAB5C","RAB5C, member RAS oncogene family",0.127066748416665,7.99888398725926,2.41029589557031,0.027828371946207,0.366483669475605,-3.49558304229331
"4855_at","4855_at","4855","NOTCH4","notch receptor 4",0.175585462916665,6.25856392166667,2.41003642726373,0.0278429132872345,0.366483669475605,-3.49602889593862
"6580_at","6580_at","6580","SLC22A1","solute carrier family 22 member 1",0.188894775083336,4.38357440103704,2.40947906455702,0.0278741736428595,0.366546706963605,-3.49698656166428
"7342_at","7342_at","7342","UBP1","upstream binding protein 1",0.136013373749997,7.01927612540741,2.40723677347998,0.0280002690237004,0.367855526727875,-3.5008383137547
"83892_at","83892_at","83892","KCTD10","potassium channel tetramerization domain containing 10",0.153016907250001,5.89332011344444,2.40295908007202,0.0282423143240414,0.37066075255295,-3.50818209570004
"55621_at","55621_at","55621","TRMT1","tRNA methyltransferase 1",-0.191638700666664,5.67540842822222,-2.40226512918973,0.0282817651732831,0.37066075255295,-3.5093729068149
"5308_at","5308_at","5308","PITX2","paired like homeodomain 2",0.132300275416665,4.77400217844444,2.40056621987988,0.0283785662630479,0.37066075255295,-3.51228757935784
"118881_at","118881_at","118881","COMTD1","catechol-O-methyltransferase domain containing 1",-0.140713103749998,5.50568940588889,-2.40055198851179,0.0283793784568043,0.37066075255295,-3.51231199108157
"8178_at","8178_at","8178","ELL","elongation factor for RNA polymerase II",-0.16327226475,5.97993398777778,-2.40036201008196,0.0283902227461095,0.37066075255295,-3.51263786379976
"1975_at","1975_at","1975","EIF4B","eukaryotic translation initiation factor 4B",-0.138038070833337,11.0242201140741,-2.40009413987128,0.0284055198462406,0.37066075255295,-3.51309732622111
"167465_at","167465_at","167465","ZNF366","zinc finger protein 366",0.178456091416665,5.45780692755556,2.40005129915802,0.0284079670429511,0.37066075255295,-3.51317080635911
"10228_at","10228_at","10228","STX6","syntaxin 6",-0.138887372583335,5.67700143337037,-2.39970173846413,0.0284279424576611,0.37066075255295,-3.5137703493307
"318_at","318_at","318","NUDT2","nudix hydrolase 2",-0.136997478083337,5.57273722759259,-2.39805400141053,0.0285222791703029,0.371091219967911,-3.51659592168368
"975_at","975_at","975","CD81","CD81 molecule",0.176156658083338,8.92750777148148,2.39794980114023,0.0285282547519377,0.371091219967911,-3.51677457777884
"100506730_at","100506730_at","100506730","LOC100506730","uncharacterized LOC100506730",0.166695746,6.06885645366667,2.397721426686,0.0285413554752528,0.371091219967911,-3.5171661242412
"124930_at","124930_at","124930","ANKRD13B","ankyrin repeat domain 13B",0.132569706083333,5.47879581655556,2.39689045087551,0.0285890722027382,0.371362929447764,-3.51859068857312
"9871_at","9871_at","9871","SEC24D","SEC24 homolog D, COPII coat complex component",0.226226635083331,5.60691884162963,2.39540620237906,0.0286744880345998,0.371668060748744,-3.52113463640879
"84693_at","84693_at","84693","MCEE","methylmalonyl-CoA epimerase",-0.117479180166669,5.87112380314815,-2.39430971417778,0.0287377428624681,0.371668060748744,-3.52301353239596
"2104_at","2104_at","2104","ESRRG","estrogen related receptor gamma",-0.258908452166672,6.56929107285185,-2.3942402015642,0.0287417573599941,0.371668060748744,-3.52313263352903
"9354_at","9354_at","9354","UBE4A","ubiquitination factor E4A",0.124878838500001,8.73573467251852,2.39294036851555,0.028816922497338,0.371668060748744,-3.52535945390706
"4863_at","4863_at","4863","NPAT","nuclear protein, coactivator of histone transcription",-0.146688082166667,6.40571772851852,-2.39247315367396,0.028843985096794,0.371668060748744,-3.52615973701044
"56969_at","56969_at","56969","RPL23AP32","ribosomal protein L23a pseudogene 32",0.158164101749999,6.0926893422963,2.39224524657614,0.0288571948749876,0.371668060748744,-3.5265500896094
"4939_at","4939_at","4939","OAS2","2'-5'-oligoadenylate synthetase 2",0.257324007833333,4.89280415348148,2.39220083185978,0.0288597698684728,0.371668060748744,-3.52662615992637
"7846_at","7846_at","7846","TUBA1A","tubulin alpha 1a",0.316685996333335,6.39264647862963,2.39177348523627,0.028884556801968,0.371668060748744,-3.52735805653787
"139322_at","139322_at","139322","APOOL","apolipoprotein O like",-0.180366397749996,8.15338843244444,-2.39143839099166,0.0289040069015299,0.371668060748744,-3.52793191648722
"3199_at","3199_at","3199","HOXA2","homeobox A2",0.189256115749998,5.00544178644444,2.391304787109,0.0289117651900707,0.371668060748744,-3.52816070765883
"81031_at","81031_at","81031","SLC2A10","solute carrier family 2 member 10",0.159172477583333,4.94798896559259,2.3906527270221,0.0289496579554878,0.371668060748744,-3.52927725292034
"6080_at","6080_at","6080","SNORA73A","small nucleolar RNA, H/ACA box 73A",0.296865569583337,9.31440540051852,2.39029254893817,0.0289706087515936,0.371668060748744,-3.52989394083374
"7430_at","7430_at","7430","EZR","ezrin",0.167219535499997,6.11263600677778,2.38987723160433,0.0289947845539012,0.371668060748744,-3.53060498588365
"10282_at","10282_at","10282","BET1","Bet1 golgi vesicular membrane trafficking protein",-0.126881529833335,5.57011138648148,-2.38876428070507,0.0290596633380918,0.371668060748744,-3.53251014714574
"8788_at","8788_at","8788","DLK1","delta like non-canonical Notch ligand 1",0.277272516416664,6.66238774040741,2.38861953499072,0.0290681112090824,0.371668060748744,-3.53275789559808
"9168_at","9168_at","9168","TMSB10","thymosin beta 10",0.254221365916658,9.19879942503704,2.38855356292853,0.0290719623364681,0.371668060748744,-3.53287081194785
"340602_at","340602_at","340602","EZHIP","EZH inhibitory protein",-0.177385439083332,4.09817162788889,-2.3885080080141,0.0290746218898838,0.371668060748744,-3.53294878194618
"27336_at","27336_at","27336","HTATSF1","HIV-1 Tat specific factor 1",0.135537884083337,7.36366711848148,2.38814707927706,0.0290957014408636,0.371668060748744,-3.53356651012956
"2_at","2_at","2","A2M","alpha-2-macroglobulin",0.175632993749998,9.61075154585185,2.38682185120511,0.0291732226987384,0.37198489531263,-3.53583427891225
"93436_at","93436_at","93436","ARMC6","armadillo repeat containing 6",-0.160542910916663,5.53519448237037,-2.38680461182398,0.0291742324192616,0.37198489531263,-3.53586377577247
"51809_at","51809_at","51809","GALNT7","polypeptide N-acetylgalactosaminyltransferase 7",0.197187208666667,3.894979745,2.38560724064056,0.029244443463583,0.372537082465716,-3.53791226644697
"7077_at","7077_at","7077","TIMP2","TIMP metallopeptidase inhibitor 2",0.232387933083332,7.16629672925926,2.38469853783929,0.0292978334919687,0.372751868953392,-3.53946659254266
"90627_at","90627_at","90627","STARD13","StAR related lipid transfer domain containing 13",0.159320219916664,5.69042567781482,2.38440426195055,0.0293151430122225,0.372751868953392,-3.53996989192715
"283209_at","283209_at","283209","PGM2L1","phosphoglucomutase 2 like 1",0.160477980666666,6.01081914985185,2.38312453636806,0.0293905290789761,0.373207571988218,-3.54215828323679
"79934_at","79934_at","79934","COQ8B","coenzyme Q8B",0.11806744325,5.15867792774074,2.38288116227984,0.0294048863319958,0.373207571988218,-3.54257440543718
"51692_at","51692_at","51692","CPSF3","cleavage and polyadenylation specific factor 3",-0.137553004416668,5.97863677759259,-2.38140688976281,0.0294919981793991,0.373681045606276,-3.54509472023493
"283337_at","283337_at","283337","ZNF740","zinc finger protein 740",-0.150241882333335,5.789633027,-2.38129350935338,0.0294987076214486,0.373681045606276,-3.54528851887405
"119587_at","119587_at","119587","CPXM2","carboxypeptidase X, M14 family member 2",0.279610527333332,4.6200953922963,2.38088066393933,0.0295231504219878,0.373681045606276,-3.5459941517911
"1286_at","1286_at","1286","COL4A4","collagen type IV alpha 4 chain",0.138861556750003,5.01723635337037,2.37992063440079,0.0295800631327449,0.373870474609894,-3.5476348181336
"343099_at","343099_at","343099","CCDC18","coiled-coil domain containing 18",-0.167029779499999,4.83566515366667,-2.37971753145699,0.0295921167164327,0.373870474609894,-3.54798187822317
"84337_at","84337_at","84337","ELOF1","elongation factor 1 homolog",-0.182038784333331,7.22733252177778,-2.37912915291812,0.0296270613295504,0.373896117815913,-3.54898721860575
"64801_at","64801_at","64801","ARV1","ARV1 homolog, fatty acid homeostasis modulator",-0.176155704583337,7.87508849392593,-2.37877438295401,0.029648150311394,0.373896117815913,-3.54959334726192
"84108_at","84108_at","84108","PCGF6","polycomb group ring finger 6",0.176829506666669,6.39909711588889,2.37755551637867,0.0297207120891749,0.374431727905619,-3.5516754882298
"57406_at","57406_at","57406","ABHD6","abhydrolase domain containing 6, acylglycerol lipase",0.159591347083336,5.29240938633333,2.37715314179116,0.029744702873993,0.374431727905619,-3.5523627441725
"6505_at","6505_at","6505","SLC1A1","solute carrier family 1 member 1",-0.208435173916667,3.84886616703704,-2.37655210143524,0.0297805725431839,0.374542768397336,-3.55338922467864
"285521_at","285521_at","285521","COX18","cytochrome c oxidase assembly factor COX18",-0.178477019916667,6.24401843625926,-2.37509342895511,0.02986779387736,0.375274211391087,-3.55587992141615
"23136_at","23136_at","23136","EPB41L3","erythrocyte membrane protein band 4.1 like 3",0.286162170916665,5.71006370540741,2.37467373446474,0.0298929338603574,0.375274211391087,-3.55659642709486
"80256_at","80256_at","80256","FAM214B","family with sequence similarity 214 member B",0.132609920166662,5.78972639437037,2.3733357250515,0.0299732140629788,0.375723614450676,-3.55888030918572
"23248_at","23248_at","23248","RPRD2","regulation of nuclear pre-mRNA domain containing 2",-0.125479318916669,8.67603598622222,-2.37310155072963,0.0299872852297958,0.375723614450676,-3.559279968053
"2664_at","2664_at","2664","GDI1","GDP dissociation inhibitor 1",-0.132078311750002,8.46417370492593,-2.37239541902233,0.0300297530814074,0.375723614450676,-3.56048499674074
"121504_at","121504_at","121504","H4-16","H4 histone 16",-0.140476197,4.59529176596296,-2.37227057322215,0.0300372673645482,0.375723614450676,-3.56069803203665
"23627_at","23627_at","23627","PRND","prion like protein doppel",0.284895548166669,3.76649719014815,2.36977126049704,0.030188068678758,0.377088818605111,-3.56496177062354
"961_at","961_at","961","CD47","CD47 molecule",-0.19002828125,7.36724627159259,-2.3695595732762,0.0302008738234324,0.377088818605111,-3.56532280890625
"6611_at","6611_at","6611","SMS","spermine synthase",0.204091040416665,6.22575474107407,2.3681237768388,0.0302878608734811,0.377783819290949,-3.56777121641842
"9672_at","9672_at","9672","SDC3","syndecan 3",0.151659244416665,5.77606354466667,2.36774082358206,0.0303111015550115,0.377783819290949,-3.56842413902676
"11017_at","11017_at","11017","SNRNP27","small nuclear ribonucleoprotein U4/U6.U5 subunit 27",-0.131447265250003,8.42724771081481,-2.36642594398642,0.0303910262917289,0.37794562706115,-3.57066560384105
"51368_at","51368_at","51368","TEX264","testis expressed 264, ER-phagy receptor",-0.137137846000003,5.90639250233333,-2.36621308338895,0.0304039835471589,0.37794562706115,-3.57102841294706
"7041_at","7041_at","7041","TGFB1I1","transforming growth factor beta 1 induced transcript 1",0.176744100166669,6.2782079682963,2.36590084944262,0.0304229992261292,0.37794562706115,-3.57156057185674
"4802_at","4802_at","4802","NFYC","nuclear transcription factor Y subunit gamma",-0.123809290916665,8.50272261866667,-2.36573241818203,0.0304332616576285,0.37794562706115,-3.5718476261623
"10575_at","10575_at","10575","CCT4","chaperonin containing TCP1 subunit 4",-0.103368861666665,7.76172081007407,-2.36492859059403,0.0304822831639722,0.378069799106754,-3.5732174480305
"23768_at","23768_at","23768","FLRT2","fibronectin leucine rich transmembrane protein 2",-0.203162989500003,7.30026432488889,-2.36446289112772,0.0305107177334188,0.378069799106754,-3.57401096173808
"79154_at","79154_at","79154","DHRS11","dehydrogenase/reductase 11",-0.15294278675,6.55608590359259,-2.36380342465133,0.0305510258010551,0.378069799106754,-3.57513451807962
"9863_at","9863_at","9863","MAGI2","membrane associated guanylate kinase, WW and PDZ domain containing 2",-0.204113977833336,5.03091850948148,-2.36363204296608,0.0305615091983663,0.378069799106754,-3.57542648398605
"386674_at","386674_at","386674","KRTAP10-6","keratin associated protein 10-6",-0.286330930166665,5.31215478337037,-2.36333353067453,0.0305797772080281,0.378069799106754,-3.57593500685204
"57209_at","57209_at","57209","ZNF248","zinc finger protein 248",-0.158310054916666,6.33504061214815,-2.35818416971808,0.0308965164804005,0.381597455472776,-3.58470250016055
"4733_at","4733_at","4733","DRG1","developmentally regulated GTP binding protein 1",-0.111206225416669,8.60333361437037,-2.35780073444352,0.0309202242392182,0.381597455472776,-3.58535500525665
"91050_at","91050_at","91050","CCDC149","coiled-coil domain containing 149",0.135580262749999,5.06166675592593,2.35568303901322,0.0310514682462064,0.382147081412855,-3.58895789473972
"8993_at","8993_at","8993","PGLYRP1","peptidoglycan recognition protein 1",-0.189601781583336,4.18516923862963,-2.3548254836371,0.0311047634020708,0.382147081412855,-3.59041645792181
"9113_at","9113_at","9113","LATS1","large tumor suppressor kinase 1",-0.126897013416668,7.13214352614815,-2.35325591572526,0.0312025304274651,0.382147081412855,-3.59308541472653
"10019_at","10019_at","10019","SH2B3","SH2B adaptor protein 3",0.150671478416669,5.88276414014815,2.3532081671727,0.0312055091473474,0.382147081412855,-3.59316659562382
"51449_at","51449_at","51449","PCYOX1","prenylcysteine oxidase 1",-0.13160132941667,9.29714400155556,-2.35313557141384,0.0312100384319194,0.382147081412855,-3.59329001968644
"9890_at","9890_at","9890","PLPPR4","phospholipid phosphatase related 4",0.390931975916665,4.50467110111111,2.35278620373596,0.0312318442588,0.382147081412855,-3.59388397477582
"148345_at","148345_at","148345","C1orf127","chromosome 1 open reading frame 127",-0.137344816250002,4.78704120344444,-2.3525285471967,0.0312479350597645,0.382147081412855,-3.594321987351
"760_at","760_at","760","CA2","carbonic anhydrase 2",0.119919133916666,7.0829066902963,2.35248569947194,0.031250611677538,0.382147081412855,-3.59439482577843
"4501_at","4501_at","4501","MT1X","metallothionein 1X",0.214280184166658,10.6618891966667,2.35239451761012,0.0312563083533629,0.382147081412855,-3.59454982717955
"858_at","858_at","858","CAV2","caveolin 2",0.187466133749997,7.35265490696296,2.35157693874683,0.0313074308393662,0.382147081412855,-3.59593951949371
"80381_at","80381_at","80381","CD276","CD276 molecule",0.182782998166668,5.33308313666667,2.35100280103944,0.0313433779290296,0.382147081412855,-3.59691528752052
"2494_at","2494_at","2494","NR5A2","nuclear receptor subfamily 5 group A member 2",0.184115007333333,4.40111139337037,2.35084498999683,0.0313532653346461,0.382147081412855,-3.59718347414977
"6892_at","6892_at","6892","TAPBP","TAP binding protein",0.165998048416672,8.23238742974074,2.34992525289,0.0314109481394782,0.382147081412855,-3.59874632703494
"387338_at","387338_at","387338","NSUN4","NOP2/Sun RNA methyltransferase 4",-0.125856720833333,6.61751555640741,-2.34978911772719,0.0314194945102684,0.382147081412855,-3.5989776294953
"54920_at","54920_at","54920","DUS2","dihydrouridine synthase 2",-0.184236278333333,5.19556327211111,-2.34923275381674,0.0314544448650207,0.382147081412855,-3.59992286432306
"55861_at","55861_at","55861","DBNDD2","dysbindin domain containing 2",-0.183543227000003,5.3722731272963,-2.34875529012191,0.0314844677731873,0.382147081412855,-3.60073397019488
"84848_at","84848_at","84848","MIR503HG","MIR503 host gene",0.207540614916667,5.2325519207037,2.34870907238851,0.0314873753664199,0.382147081412855,-3.60081247997345
"55668_at","55668_at","55668","GPATCH2L","G-patch domain containing 2 like",-0.117314470166669,8.35836391040741,-2.34867538347419,0.0314894949203084,0.382147081412855,-3.60086970668027
"414318_at","414318_at","414318","C9orf106","chromosome 9 putative open reading frame 106",-0.207778324416666,4.19762316566667,-2.34845378476615,0.031503440234905,0.382147081412855,-3.60124612278416
"684_at","684_at","684","BST2","bone marrow stromal cell antigen 2",0.174334283500002,5.6222752032963,2.34824291023506,0.0315167160376602,0.382147081412855,-3.60160430733974
"9262_at","9262_at","9262","STK17B","serine/threonine kinase 17b",0.291489439416666,5.91469597044444,2.34691306731342,0.0316005582090641,0.382828459773325,-3.60386279658455
"11167_at","11167_at","11167","FSTL1","follistatin like 1",0.243995653833336,7.97078800285185,2.34470069911385,0.031740503158528,0.384187716115505,-3.60761879429213
"53343_at","53343_at","53343","NUDT9","nudix hydrolase 9",-0.124512234083335,5.56808742685185,-2.34410721939838,0.0317781426468692,0.384247113450571,-3.60862608529237
"91392_at","91392_at","91392","ZNF502","zinc finger protein 502",-0.184235285083333,4.69358863307407,-2.34328059235989,0.0318306383102408,0.384247113450571,-3.61002889398441
"51676_at","51676_at","51676","ASB2","ankyrin repeat and SOCS box containing 2",0.127453863166672,9.03342959122222,2.34301312641557,0.0318476413263243,0.384247113450571,-3.6104827424766
"2821_at","2821_at","2821","GPI","glucose-6-phosphate isomerase",0.121016413999989,10.2717146134074,2.34287526913602,0.0318564083369145,0.384247113450571,-3.61071665576633
"80005_at","80005_at","80005","DOCK5","dedicator of cytokinesis 5",0.146509852,4.83945383266667,2.34150291043269,0.0319438064176341,0.384759061554196,-3.6130449006624
"55959_at","55959_at","55959","SULF2","sulfatase 2",0.179554130000002,6.60373066185185,2.34059682305781,0.032001633048743,0.384759061554196,-3.6145817602198
"23143_at","23143_at","23143","LRCH1","leucine rich repeats and calponin homology domain containing 1",0.162578733166668,5.52257133340741,2.34047771630056,0.032009241735047,0.384759061554196,-3.61478376277094
"126364_at","126364_at","126364","LRRC25","leucine rich repeat containing 25",-0.130050027833336,5.02610879440741,-2.3402475173005,0.0320239519248426,0.384759061554196,-3.61517416204965
"8493_at","8493_at","8493","PPM1D","protein phosphatase, Mg2+/Mn2+ dependent 1D",-0.120756250333335,5.995690894,-2.34003114674813,0.032037784211164,0.384759061554196,-3.61554109329961
"7627_at","7627_at","7627","ZNF75A","zinc finger protein 75a",-0.137895444750002,6.51007265992593,-2.33949283349852,0.0320722221155971,0.384838873166961,-3.61645392233999
"79611_at","79611_at","79611","ACSS3","acyl-CoA synthetase short chain family member 3",-0.157795389916668,6.87669788803704,-2.3383803725005,0.0321435000890539,0.385360212755956,-3.61834003989558
"7940_at","7940_at","7940","LST1","leukocyte specific transcript 1",0.198282618916664,5.51620455614815,2.33788444669641,0.032175322916311,0.38540804188768,-3.61918072238588
"10625_at","10625_at","10625","IVNS1ABP","influenza virus NS1A binding protein",0.166439706250004,6.74049817796296,2.33639731445453,0.0322709266688535,0.386219119778404,-3.62170118418114
"8693_at","8693_at","8693","GALNT4","polypeptide N-acetylgalactosaminyltransferase 4",-0.264785008916667,4.55739207903704,-2.33586685347733,0.032305092790207,0.386294144962,-3.6226000557376
"84929_at","84929_at","84929","FIBCD1","fibrinogen C domain containing 1",-0.147901190333334,4.57965172981481,-2.33533372339085,0.0323394648884707,0.386371501562255,-3.62350335536776
"6821_at","6821_at","6821","SUOX","sulfite oxidase",-0.134069966583331,7.79544131833333,-2.33469918687786,0.0323804194396669,0.386477351975374,-3.62457834731164
"80155_at","80155_at","80155","NAA15","N-alpha-acetyltransferase 15, NatA auxiliary subunit",-0.136767193,7.52642198781481,-2.33332673925749,0.0324691664518279,0.386477351975374,-3.62690300098389
"85369_at","85369_at","85369","STRIP1","striatin interacting protein 1",0.15383254025,6.31627393933333,2.33276408398029,0.0325056152603869,0.386477351975374,-3.62785584490014
"10079_at","10079_at","10079","ATP9A","ATPase phospholipid transporting 9A (putative)",0.19363904875,6.07038821651852,2.33271566038886,0.0325087539268452,0.386477351975374,-3.62793784419142
"3396_at","3396_at","3396","MRPL58","mitochondrial ribosomal protein L58",-0.14583184416667,8.23408036233333,-2.33271180528287,0.0325090038149849,0.386477351975374,-3.62794437229711
"27094_at","27094_at","27094","KCNMB3","potassium calcium-activated channel subfamily M regulatory beta subunit 3",-0.188971774416666,4.08487254433333,-2.33250229285199,0.0325225871197542,0.386477351975374,-3.62829914604482
"9294_at","9294_at","9294","S1PR2","sphingosine-1-phosphate receptor 2",-0.125051236666666,4.84933719851852,-2.33217682847507,0.0325436984475544,0.386477351975374,-3.62885023553951
"3908_at","3908_at","3908","LAMA2","laminin subunit alpha 2",0.15162423,7.52018088637037,2.33049158988748,0.0326532168231117,0.386621932446959,-3.63170318129881
"23498_at","23498_at","23498","HAAO","3-hydroxyanthranilate 3,4-dioxygenase",0.142966229499999,5.1994333487037,2.32966690067516,0.0327069361849815,0.386621932446959,-3.63309895260605
"399664_at","399664_at","399664","MEX3D","mex-3 RNA binding family member D",0.118752578916667,4.83348055418519,2.329664519532,0.0327070914095349,0.386621932446959,-3.63310298231592
"51195_at","51195_at","51195","RAPGEFL1","Rap guanine nucleotide exchange factor like 1",0.186765249916665,4.97568500514815,2.32960206227096,0.0327111631872721,0.386621932446959,-3.63320868071529
"550631_at","550631_at","550631","CCDC157","coiled-coil domain containing 157",-0.146581951499999,4.467623527,-2.32954927036612,0.0327146052204979,0.386621932446959,-3.63329802110333
"55466_at","55466_at","55466","DNAJA4","DnaJ heat shock protein family (Hsp40) member A4",-0.208264970583334,8.34861428888889,-2.32941442129264,0.0327233989187431,0.386621932446959,-3.63352622358878
"7592_at","7592_at","7592","ZNF41","zinc finger protein 41",-0.133597354750001,6.60505698033333,-2.32734930073718,0.0328583444766635,0.387257767021914,-3.63702022261303
"9842_at","9842_at","9842","PLEKHM1","pleckstrin homology and RUN domain containing M1",0.218112182749996,5.17753312251852,2.32719143812496,0.032868681385289,0.387257767021914,-3.63728725290501
"23592_at","23592_at","23592","LEMD3","LEM domain containing 3",-0.139513510083332,5.94395889992593,-2.3271369897034,0.0328722473946729,0.387257767021914,-3.6373793524217
"8533_at","8533_at","8533","COPS3","COP9 signalosome subunit 3",-0.138321074916668,8.83920105962963,-2.32688000404096,0.0328890831239814,0.387257767021914,-3.63781403023149
"399669_at","399669_at","399669","ZNF321P","zinc finger protein 321, pseudogene",0.385895223249998,4.66619878003704,2.32592396712293,0.0329517860614289,0.387466147924071,-3.63943092108711
"29933_at","29933_at","29933","GPR132","G protein-coupled receptor 132",0.147911684666668,3.93135084218519,2.32575705824956,0.0329627444395577,0.387466147924071,-3.63971317294299
"23327_at","23327_at","23327","NEDD4L","NEDD4 like E3 ubiquitin protein ligase",0.184811774333333,7.78267128362963,2.32439944399525,0.0330520049117687,0.387496794473384,-3.64200862191931
"7174_at","7174_at","7174","TPP2","tripeptidyl peptidase 2",-0.121299949666669,8.40890512111111,-2.32367184573388,0.0330999359161996,0.387496794473384,-3.64323858585359
"222255_at","222255_at","222255","ATXN7L1","ataxin 7 like 1",0.141231298416666,5.9752802157037,2.32296934292285,0.0331462753164394,0.387496794473384,-3.64442595739079
"55803_at","55803_at","55803","ADAP2","ArfGAP with dual PH domains 2",0.183017769666668,4.93534317681481,2.32291940263938,0.0331495718470593,0.387496794473384,-3.64451036018952
"9695_at","9695_at","9695","EDEM1","ER degradation enhancing alpha-mannosidase like protein 1",0.162274455666668,4.91284497388889,2.32244742427075,0.0331807419994601,0.387496794473384,-3.64530799707842
"79664_at","79664_at","79664","ICE2","interactor of little elongation complex ELL subunit 2",-0.164393374916668,7.38517190148148,-2.3224290699305,0.0331819546999188,0.387496794473384,-3.6453390141345
"1295_at","1295_at","1295","COL8A1","collagen type VIII alpha 1 chain",0.241621672583335,4.36332653988889,2.32167504895431,0.0332318098474014,0.387496794473384,-3.64661313783765
"80862_at","80862_at","80862","ZNRD1ASP","zinc ribbon domain containing 1 antisense, pseudogene",-0.181964295499998,6.90451086459259,-2.32154542734386,0.0332403873453977,0.387496794473384,-3.64683214942432
"129804_at","129804_at","129804","FBLN7","fibulin 7",0.196815846916666,4.71169026618518,2.32132009891553,0.0332553030049013,0.387496794473384,-3.64721285584287
"389827_at","389827_at","389827","MYMK","myomaker, myoblast fusion factor",0.212474457166666,3.90361982237037,2.32030316183151,0.0333226971161288,0.387496794473384,-3.64893082014212
"10944_at","10944_at","10944","C11orf58","chromosome 11 open reading frame 58",-0.132593546416667,9.07111625507407,-2.3202376709212,0.0333270416742644,0.387496794473384,-3.64904144528843
