"","PROBEID","ACCNUM","ENTREZID","SYMBOL","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"GI_37538504-S","GI_37538504-S","XM_351759",NA,NA,NA,0.141114773748399,6.27893878498142,2.33630517724736,0.0386028206006579,0.176065809409537,-4.11236283502044
"GI_19923789-S","GI_19923789-S","NM_012414","25782","RAB3GAP2","RAB3 GTPase activating non-catalytic protein subunit 2",0.175197307743504,9.17315794250596,2.33622942699418,0.038608045894727,0.176065809409537,-4.11248862918282
"GI_21450688-S","GI_21450688-S","NM_144990","200172","SLFNL1","schlafen like 1",0.137012145391934,6.32929433797639,2.33611576443382,0.0386158876777259,0.176065809409537,-4.11267737963197
"GI_9955953-A","GI_9955953-A","NM_019899","4363","ABCC1","ATP binding cassette subfamily C member 1",-0.150428681383911,6.95550820516651,-2.33595564453553,0.0386269372364703,0.176076487344154,-4.11294327294897
"GI_31982940-S","GI_31982940-S","NM_015070","23091","ZC3H13","zinc finger CCCH-type containing 13",0.183906273269668,6.18077538090536,2.33562690005143,0.0386496327842057,0.176085845193551,-4.1134891634167
"GI_18599649-S","GI_18599649-S","XM_087561",NA,NA,NA,-0.144181915834744,6.28120916842496,-2.33556042215644,0.0386542237814674,0.176085845193551,-4.1135995489347
"GI_19923820-S","GI_19923820-S","NM_020134","56896","DPYSL5","dihydropyrimidinase like 5",-0.212330524958461,7.15748850627565,-2.33554752788209,0.0386551143273909,0.176085845193551,-4.11362095955737
"GI_29558021-I","GI_29558021-I","NM_177968","5495","PPM1B","protein phosphatase, Mg2+/Mn2+ dependent 1B",-0.159114255197757,10.0745160601001,-2.33525850193674,0.038675081151338,0.176137120711983,-4.11410086966995
"GI_24371247-S","GI_24371247-S","NM_023934","65991","FUNDC2","FUN14 domain containing 2",-0.153756440714762,11.0952854653078,-2.33476812625465,0.0387089805596282,0.176251811730746,-4.11491506372377
"GI_27436977-S","GI_27436977-S","NM_172201","9992","KCNE2","potassium voltage-gated channel subfamily E regulatory subunit 2",0.14277659648355,6.111871005775,2.33463264198457,0.0387183515553496,0.176254792165854,-4.11514000468116
"GI_41152069-S","GI_41152069-S","NM_007131","7626","ZNF75D","zinc finger protein 75D",-0.180467013631551,6.56930633344415,-2.33429791747275,0.0387415126959579,0.176313566345002,-4.11569572035257
"GI_13376750-S","GI_13376750-S","NM_025155","80227","PAAF1","proteasomal ATPase associated factor 1",0.146898475880508,7.79614254315153,2.33417284856181,0.0387501702149524,0.176313566345002,-4.11590335521622
"GI_4557400-S","GI_4557400-S","NM_000069","779","CACNA1S","calcium voltage-gated channel subunit alpha1 S",-0.224405071447951,10.304521372976,-2.33406423139085,0.0387576904223115,0.176313566345002,-4.11608367449731
"GI_40254983-S","GI_40254983-S","NM_032228","84188","FAR1","fatty acyl-CoA reductase 1",0.1794751560497,6.37998845874635,2.33394221586221,0.0387661399520241,0.176313566345002,-4.11628623354686
"GI_30794487-S","GI_30794487-S","NM_017576","55582","KIF27","kinesin family member 27",-0.147844286877791,6.32152659164068,-2.33335746133218,0.0388066585951276,0.176396544179076,-4.11725694077466
"GI_4885326-S","GI_4885326-S","NM_005303","2864","FFAR1","free fatty acid receptor 1",0.154307691515164,6.42912072635604,2.33330795248262,0.0388100910187876,0.176396544179076,-4.11733912299356
"GI_31543652-S","GI_31543652-S","NM_003134","6727","SRP14","signal recognition particle 14",-0.148414921442063,13.1057253415503,-2.33330126582143,0.0388105546240397,0.176396544179076,-4.11735022247286
"GI_42544229-S","GI_42544229-S","NM_003324","7289","TULP3","TUB like protein 3",-0.218053004083095,6.77369094896114,-2.33261809814347,0.038857948679396,0.176572265223835,-4.11848418635284
"GI_7662245-S","GI_7662245-S","NM_014663","9682","KDM4A","lysine demethylase 4A",-0.164552494873504,6.51752443046574,-2.33242617566472,0.0388712731209938,0.176593128236265,-4.11880273122924
"GI_21361406-S","GI_21361406-S","NM_012267","23640","HSPBP1","HSPA (Hsp70) binding protein 1",-0.197561026133457,8.37138755992025,-2.33184619194872,0.0389115658877614,0.176736472106115,-4.11976531077829
"GI_22209008-A","GI_22209008-A","NM_145862","11200","CHEK2","checkpoint kinase 2",-0.141608132641301,6.48356242841119,-2.33141175622336,0.0389417734308986,0.176776358319706,-4.12048627691588
"GI_4557508-S","GI_4557508-S","NM_001340","1539","CYLC2","cylicin 2",-0.140619511055283,6.41633742013951,-2.33139638808467,0.0389428424340754,0.176776358319706,-4.1205117802308
"GI_28329413-I","GI_28329413-I","NM_004349","862","RUNX1T1","RUNX1 partner transcriptional co-repressor 1",0.14285240300316,5.97777972079597,2.33134274329398,0.0389465741711235,0.176776358319706,-4.1206008029331
"GI_31342415-S","GI_31342415-S","NM_178122","90529","STPG1","sperm tail PG-rich repeat containing 1",0.151439786917797,6.4727150617014,2.33104171229442,0.0389675214232429,0.176831743873293,-4.12110034655226
"GI_32261325-S","GI_32261325-S","NM_017990","55066","PDPR","pyruvate dehydrogenase phosphatase regulatory subunit",0.169558648701416,8.49768771615215,2.33072450352896,0.038989606134322,0.176892265120513,-4.12162671294637
"GI_29789063-S","GI_29789063-S","NM_015170","23213","SULF1","sulfatase 1",0.144600573283284,6.88038786881434,2.33055363053442,0.0390015076451055,0.176906569334159,-4.12191024438652
"GI_37549492-S","GI_37549492-S","XM_114129",NA,NA,NA,-0.135422197600112,6.26857555390642,-2.33002420066353,0.039038405270686,0.177034221345266,-4.1227886891148
"GI_34823294-I","GI_34823294-I","NM_003056","6573","SLC19A1","solute carrier family 19 member 1",-0.134087605336942,6.38196090307464,-2.32974392551829,0.0390579521153206,0.177061537469443,-4.12325370241521
"GI_42476067-S","GI_42476067-S","NM_014145","29058","TMEM230","transmembrane protein 230",-0.210254578683291,10.9849631774005,-2.32968674005046,0.0390619414792138,0.177061537469443,-4.12334857832528
"GI_37550053-S","GI_37550053-S","XM_291063",NA,NA,NA,0.156016591272915,6.45851312761713,2.32951686491481,0.0390737945943829,0.177075571603096,-4.1236304120873
"GI_24475732-S","GI_24475732-S","NM_033209",NA,NA,NA,-0.163042127366764,6.79324925597761,-2.32929169908646,0.0390895109754191,0.177082663258668,-4.12400396606979
"GI_37550787-S","GI_37550787-S","XM_084357",NA,NA,NA,0.152497939901973,6.06576183380076,2.32924352636271,0.0390928741796496,0.177082663258668,-4.12408388387909
"GI_34147323-S","GI_34147323-S","NM_006216","5270","SERPINE2","serpin family E member 2",0.155728618628658,6.64332786495317,2.32889152004552,0.0391174581367713,0.177154338406193,-4.12466784017619
"GI_13994299-S","GI_13994299-S","NM_031925","83862","TMEM120A","transmembrane protein 120A",-0.215636470403416,8.90133467397644,-2.32872328591681,0.0391292127813412,0.177167893338894,-4.12494691956504
"GI_28559014-I","GI_28559014-I","NM_021015","6758","SSX5","SSX family member 5",0.164924477220686,6.06136577178745,2.32801646373333,0.0391786361117072,0.177351958991456,-4.12611937546615
"GI_9665260-A","GI_9665260-A","NM_002403","4237","MFAP2","microfibril associated protein 2",-0.161598349076487,6.66375234741877,-2.32756389254726,0.0392103129016966,0.177455626048614,-4.12687002467252
"GI_21362085-S","GI_21362085-S","NM_022905","64927","TTC23","tetratricopeptide repeat domain 23",0.174972563550397,6.5317994398486,2.32732143507239,0.039227293346298,0.177465314951803,-4.12727215236383
"GI_31541901-S","GI_31541901-S","NM_001633","259","AMBP","alpha-1-microglobulin/bikunin precursor",-0.148606605299345,6.44620068299885,-2.32728270685224,0.0392300063218713,0.177465314951803,-4.12733638372827
"GI_37546785-S","GI_37546785-S","XM_351240",NA,NA,NA,-0.149444435683128,6.7114818526429,-2.32645135423868,0.0392882874739877,0.177689210693694,-4.12871510872682
"GI_21536278-S","GI_21536278-S","NM_006371","10491","CRTAP","cartilage associated protein",0.147480441946507,6.94587840469717,2.3260430748712,0.0393169399748328,0.177779034711783,-4.12939214353998
"GI_4502836-S","GI_4502836-S","NM_000750","1143","CHRNB4","cholinergic receptor nicotinic beta 4 subunit",-0.188793684654501,6.11532519813673,-2.32587473799875,0.039328759481661,0.17778268880337,-4.12967127883412
"GI_21536292-S","GI_21536292-S","NM_006536","9635","CLCA2","chloride channel accessory 2",-0.149163643323182,6.34399007255141,-2.32567163043531,0.039343024906081,0.17778268880337,-4.13000806167047
"GI_4809273-S","GI_4809273-S","NM_001154","308","ANXA5","annexin A5",0.248493571717963,9.82304502082361,2.32565598405044,0.0393441240490125,0.17778268880337,-4.13003400531609
"GI_20070219-S","GI_20070219-S","NM_006109","10419","PRMT5","protein arginine methyltransferase 5",-0.136822665911016,8.56617930035659,-2.32526532459186,0.0393715770612744,0.177866992796253,-4.13068174811651
"GI_33457329-S","GI_33457329-S","NM_133462","151613","TTC14","tetratricopeptide repeat domain 14",0.203192557105078,7.00232433311799,2.32492007205232,0.0393958545024855,0.177901223985569,-4.13125417238876
"GI_45643118-A","GI_45643118-A","NM_006117","10455","ECI2","enoyl-CoA delta isomerase 2",-0.192034804459311,10.8071593382162,-2.32490734150462,0.0393967499632747,0.177901223985569,-4.13127527892704
"GI_33667080-S","GI_33667080-S","NM_031297","727800","RNF208","ring finger protein 208",-0.140373570735568,6.60534119888712,-2.32451144473239,0.0394246069278363,0.177987268740294,-4.13193163430799
"GI_14249557-S","GI_14249557-S","NM_032842","84928","TMEM209","transmembrane protein 209",0.166645231999748,7.54915697387178,2.32417579166128,0.0394482397271342,0.178013345053757,-4.13248808249506
"GI_28178818-I","GI_28178818-I","NM_174856","3420","IDH3B","isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit beta",-0.152602253748484,6.19330169849173,-2.32408743943912,0.0394544627309952,0.178013345053757,-4.13263454897937
"GI_45359869-S","GI_45359869-S","NM_002527","4908","NTF3","neurotrophin 3",0.216354086016038,6.68389566269397,2.32405435757469,0.0394567930631986,0.178013345053757,-4.13268939017822
"GI_28872748-S","GI_28872748-S","NM_175055","128312","H2BU1","H2B.U histone 1",-0.164530816004788,6.18123732675891,-2.32350900789384,0.0394952273254635,0.178146997936248,-4.13359340142814
"GI_24234689-I","GI_24234689-I","NM_005590","4361","MRE11","MRE11 homolog, double strand break repair nuclease",0.187516789444858,6.16959405387524,2.32277789360397,0.0395468100814542,0.178339885516745,-4.1348052374927
"GI_5174466-S","GI_5174466-S","NM_006041","9953","HS3ST3B1","heparan sulfate-glucosamine 3-sulfotransferase 3B1",-0.151481106413279,6.08492640571688,-2.32265181593076,0.0395557118623752,0.178340256314178,-4.13501420068249
"GI_29736037-S","GI_29736037-S","XM_290609",NA,NA,NA,0.162958289125681,6.2043946343624,2.32203278557344,0.0395994467850868,0.178489075910228,-4.13604013620269
"GI_29826333-S","GI_29826333-S","NM_014634","9647","PPM1F","protein phosphatase, Mg2+/Mn2+ dependent 1F",-0.203800641216245,7.80244695132335,-2.32193480061218,0.0396063737505164,0.178489075910228,-4.136202520838
"GI_37541572-S","GI_37541572-S","XM_352186",NA,NA,NA,-0.134476607279458,6.39287383041911,-2.32161397908704,0.0396290621134477,0.178498475441073,-4.13673418305081
"GI_31341989-S","GI_31341989-S","NM_175916",NA,NA,NA,0.153841500395191,7.23803751305729,2.32154276190225,0.0396341002570483,0.178498475441073,-4.13685220009281
"GI_42741647-S","GI_42741647-S","NM_004261","9403","SELENOF","selenoprotein F",0.171141746127828,10.5052724912145,2.32146854544557,0.0396393512344201,0.178498475441073,-4.13697518605642
"GI_29739145-S","GI_29739145-S","XM_290771",NA,NA,NA,0.166738309632578,6.09286425574402,2.32140611260886,0.0396437690127026,0.178498475441073,-4.13707864405825
"GI_29736979-S","GI_29736979-S","XM_171855",NA,NA,NA,0.196481762675842,6.68320313610578,2.32116504129306,0.0396608317803253,0.178521550515878,-4.13747811663687
"GI_19923898-S","GI_19923898-S","NM_138363","90799","CEP95","centrosomal protein 95",-0.168353699454102,8.4411145228127,-2.32108426051573,0.0396665509355542,0.178521550515878,-4.1376119730852
"GI_24308268-S","GI_24308268-S","NM_021218","58493","INIP","INTS3 and NABP interacting protein",0.243232197784847,12.383651663126,2.3209298210046,0.0396774872229805,0.17853103452067,-4.13786788013902
"GI_4506812-S","GI_4506812-S","NM_002977","6335","SCN9A","sodium voltage-gated channel alpha subunit 9",0.159966926125457,6.38795596995996,2.32043888236115,0.0397122711954487,0.178647794403374,-4.13868132975981
"GI_38372928-S","GI_38372928-S","NM_033254","91653","BOC","BOC cell adhesion associated, oncogene regulated",-0.202906077843645,7.9172240827087,-2.31955217379134,0.0397751705415402,0.178890952740321,-4.14015039395913
"GI_21389410-S","GI_21389410-S","NM_144610","124923","RSKR","ribosomal protein S6 kinase related",-0.189251743127233,6.33348713277216,-2.31929089287774,0.0397937229592343,0.178912470121755,-4.14058323777162
"GI_32483387-I","GI_32483387-I","NM_006823","5569","PKIA","cAMP-dependent protein kinase inhibitor alpha",0.149810213269431,6.58724325431694,2.31923559491659,0.0397976504924412,0.178912470121755,-4.1406748434971
"GI_7662315-S","GI_7662315-S","NM_014703","9730","DCAF1","DDB1 and CUL4 associated factor 1",0.169127321113377,6.86379739125098,2.31897545425201,0.0398161319615042,0.178931518466032,-4.14110577847858
"GI_32171246-I","GI_32171246-I","NM_145012","219771","CCNY","cyclin Y",0.314976494813317,8.32058020787519,2.31892685964057,0.0398195852379775,0.178931518466032,-4.14118627587493
"GI_38093638-S","GI_38093638-S","NM_198271","56203","LMOD3","leiomodin 3",0.198050926879915,8.15285727523959,2.31856164846122,0.0398455474344175,0.178966868424699,-4.14179123309378
"GI_34222336-S","GI_34222336-S","NM_020685","57415","C3orf14","chromosome 3 open reading frame 14",-0.178967915149806,6.99634966393306,-2.31847290658602,0.0398518583887535,0.178966868424699,-4.14193822546838
"GI_6912273-S","GI_6912273-S","NM_012109","25789","TMEM59L","transmembrane protein 59 like",0.136042147478515,6.21375652087318,2.31844274344446,0.0398540036851007,0.178966868424699,-4.14198818737519
"GI_39812500-I","GI_39812500-I","NM_198956","221833","SP8","Sp8 transcription factor",-0.147289722858142,6.176889551778,-2.31818437243125,0.0398723843819414,0.179009654659688,-4.14241614135208
"GI_14251211-S","GI_14251211-S","NM_007204","11218","DDX20","DEAD-box helicase 20",0.204295047377394,6.95063635199386,2.31784797862685,0.039896327884289,0.179042685623429,-4.14297330450887
"GI_21264352-S","GI_21264352-S","NM_003078","6604","SMARCD3","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3",0.175044841180108,10.4752403470691,2.31783221479065,0.0398974502457432,0.179042685623429,-4.1429994132021
"GI_38373688-I","GI_38373688-I","NM_004028","361","AQP4","aquaporin 4",-0.174067226507979,6.16361184387912,-2.31730726267772,0.0399348433818436,0.179122606887582,-4.1438688254122
"GI_34222190-S","GI_34222190-S","NM_144603","124056","NOXO1","NADPH oxidase organizer 1",-0.152586715723132,6.27626346819532,-2.31725265125958,0.0399387353695517,0.179122606887582,-4.14395926760576
"GI_4557780-S","GI_4557780-S","NM_000262","4668","NAGA","alpha-N-acetylgalactosaminidase",-0.143689509116226,6.81306588631424,-2.31720113780302,0.0399424069091387,0.179122606887582,-4.14404457858986
"GI_37543768-S","GI_37543768-S","XM_353023",NA,NA,NA,-0.134250612057928,6.55879834496497,-2.31700507975279,0.0399563836009999,0.179122606887582,-4.14436926272545
"GI_8923389-S","GI_8923389-S","NM_017812","54927","CHCHD3","coiled-coil-helix-coiled-coil-helix domain containing 3",0.160714639283764,12.1560728578949,2.31687215599868,0.0399658622143169,0.179122606887582,-4.14458938729929
"GI_16554608-I","GI_16554608-I","NM_022839","64963","MRPS11","mitochondrial ribosomal protein S11",-0.229290751099668,8.26324361743149,-2.31683644350421,0.0399684091922639,0.179122606887582,-4.14464852722207
"GI_31657110-S","GI_31657110-S","NM_015565","26046","LTN1","listerin E3 ubiquitin protein ligase 1",0.200936837898508,8.84167620652408,2.31653078472559,0.0399902148395261,0.179180619160217,-4.14515468577717
"GI_6912501-S","GI_6912501-S","NM_012214","11320","MGAT4A","alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase A",0.149202164294521,6.49816401472234,2.31570574895293,0.0400491298413415,0.179404841497955,-4.14652079838493
"GI_13443001-S","GI_13443001-S","NM_025084","80154","GOLGA2P10","GOLGA2 pseudogene 10",0.187117470567948,6.89080814728483,2.3151482323218,0.040088988770287,0.179543619473748,-4.14744385322239
"GI_21729881-I","GI_21729881-I","NM_145198","51601","LIPT1","lipoyltransferase 1",0.215215338415147,7.61504338006619,2.31488950379909,0.0401074991761598,0.179571375357187,-4.14787219255739
"GI_25777646-A","GI_25777646-A","NM_170775","3781","KCNN2","potassium calcium-activated channel subfamily N member 2",0.163652931888358,6.9054192445517,2.31470328663688,0.0401208269298558,0.179571375357187,-4.14818047526079
"GI_34222214-S","GI_34222214-S","NM_001307","1366","CLDN7","claudin 7",0.173206560228942,7.05394658428432,2.31463225164202,0.0401259120985034,0.179571375357187,-4.14829807154492
"GI_4507652-S","GI_4507652-S","NM_000367","7172","TPMT","thiopurine S-methyltransferase",0.161235910125272,6.37930704358794,2.31456526620879,0.040130707939228,0.179571375357187,-4.14840896277755
"GI_25777735-A","GI_25777735-A","NM_170726","8659","ALDH4A1","aldehyde dehydrogenase 4 family member A1",-0.268790641115223,8.1419975005826,-2.31433528211026,0.040147177906156,0.179605328416013,-4.14878968231988
"GI_5803022-S","GI_5803022-S","NM_006816","10960","LMAN2","lectin, mannose binding 2",0.171648218834434,6.9179084596255,2.31420449008851,0.0401565472774548,0.179607507741078,-4.14900619188816
"GI_42657158-S","GI_42657158-S","XM_379306",NA,NA,NA,-0.139824621738128,6.21917817589858,-2.31294284367437,0.0402470340629399,0.17996286145437,-4.15109447319513
"GI_4585865-S","GI_4585865-S","NM_003205","6938","TCF12","transcription factor 12",0.173134475714656,8.06630784665429,2.31284866299014,0.0402537966647601,0.17996286145437,-4.15125034581015
"GI_29568104-S","GI_29568104-S","NM_003692","8577","TMEFF1","transmembrane protein with EGF like and two follistatin like domains 1",0.170276465030772,6.26447595842684,2.31214831561027,0.0403041190424912,0.180148008655662,-4.1524093794738
"GI_7706752-S","GI_7706752-S","NM_015984","51377","UCHL5","ubiquitin C-terminal hydrolase L5",0.174568291848093,8.61388242162457,2.31142115416463,0.0403564320423409,0.180341969575287,-4.15361266209587
"GI_4885258-S","GI_4885258-S","NM_005259","2660","MSTN","myostatin",0.329516888544672,7.93178681449454,2.31006444337285,0.0404542100904965,0.180738970888186,-4.1558573564202
"GI_14790142-S","GI_14790142-S","NM_001025","6228","RPS23","ribosomal protein S23",-0.14199968315784,14.0951546168977,-2.30932932714888,0.0405072848580458,0.180936118205112,-4.15707342679571
"GI_8922628-S","GI_8922628-S","NM_018198","55735","DNAJC11","DnaJ heat shock protein family (Hsp40) member C11",0.192481290629424,8.41064442814702,2.30900937150821,0.040530406263882,0.180952992852887,-4.15760267393682
"GI_19528662-A","GI_19528662-A","NM_133174","10307","APBB3","amyloid beta precursor protein binding family B member 3",0.180638846510124,8.35030599753772,2.3089587504374,0.0405340655267001,0.180952992852887,-4.15768640529691
"GI_22547150-S","GI_22547150-S","NM_002988","6362","CCL18","C-C motif chemokine ligand 18",-0.699652305657207,7.05710555689164,-2.30878664304236,0.0405465090864194,0.180952992852887,-4.15797108019629
"GI_31881739-S","GI_31881739-S","NM_020246","56996","SLC12A9","solute carrier family 12 member 9",-0.157367737149213,7.14009955227362,-2.3087818213556,0.0405468577526548,0.180952992852887,-4.15797905542119
"GI_33695085-I","GI_33695085-I","NM_182977","23530","NNT","nicotinamide nucleotide transhydrogenase",0.1928730464539,5.97383289170584,2.30797901136728,0.0406049507821608,0.181172266056062,-4.15930684936929
"GI_34734069-S","GI_34734069-S","NM_000808","2556","GABRA3","gamma-aminobutyric acid type A receptor subunit alpha3",-0.151150116506511,6.33757299554333,-2.30758927411972,0.0406331818025659,0.181226798460538,-4.15995139159423
"GI_21361570-S","GI_21361570-S","NM_001778","962","CD48","CD48 molecule",-0.277150672788968,7.18888941346601,-2.30756283838217,0.0406350973849007,0.181226798460538,-4.15999510931002
"GI_32455243-I","GI_32455243-I","NM_181699","5519","PPP2R1B","protein phosphatase 2 scaffold subunit Abeta",-0.146449228549878,6.51001560747716,-2.30651497418397,0.0407110974313615,0.181525711391303,-4.16172786103712
"GI_19747274-A","GI_19747274-A","NM_018288","55274","PHF10","PHD finger protein 10",0.183521040646953,8.75717790928993,2.30608429096831,0.0407423738060945,0.181547382226859,-4.16243996187878
"GI_22748664-S","GI_22748664-S","NM_152291","4589","MUC7","mucin 7, secreted",-0.148110571406246,6.45500918415617,-2.30608295609454,0.0407424707809725,0.181547382226859,-4.16244216891661
"GI_27478465-S","GI_27478465-S","XM_171207",NA,NA,NA,0.14670697047247,5.98589796165894,2.30582538605137,0.0407611866774442,0.181547382226859,-4.16286801881908
"GI_10092672-S","GI_10092672-S","NM_020313","57019","CIAPIN1","cytokine induced apoptosis inhibitor 1",-0.192438157328126,8.01561995212348,-2.30581664832265,0.0407618217346156,0.181547382226859,-4.16288246493649
"GI_23200017-I","GI_23200017-I","NM_148916","83451","ABHD11","abhydrolase domain containing 11",-0.128805697241448,6.2787465663082,-2.30574389007767,0.0407671101647927,0.181547382226859,-4.16300275566647
"GI_20819972-A","GI_20819972-A","NM_022642",NA,NA,NA,-0.196555194057178,6.2966195181585,-2.30570652154389,0.0407698265512173,0.181547382226859,-4.16306453631159
"GI_12408643-A","GI_12408643-A","NM_003401","7518","XRCC4","X-ray repair cross complementing 4",-0.146704718647389,6.7529569613626,-2.30509174711401,0.0408145405693544,0.181706478391219,-4.1640808810888
"GI_5032304-I","GI_5032304-I","NM_004019","1756","DMD","dystrophin",0.315668916782327,7.84158893199805,2.30495229856405,0.0408246895448892,0.181711654696721,-4.16431140439188
"GI_38570151-A","GI_38570151-A","NM_016283","102157402","AK6","adenylate kinase 6",0.211453577626713,9.00244755101631,2.30448420241387,0.040858774998028,0.1818233471028,-4.16508518208718
"GI_23397571-S","GI_23397571-S","NM_153270","257240","KLHL34","kelch like family member 34",-0.30292599923688,8.29015029578054,-2.30425301779411,0.040875619291619,0.18183827220423,-4.16546731759839
"GI_37541691-S","GI_37541691-S","XM_352009",NA,NA,NA,0.16127252554747,6.58955783387658,2.30419134409378,0.0408801140121868,0.18183827220423,-4.16556925861608
"GI_34485729-S","GI_34485729-S","NM_002760","5616","PRKY","protein kinase Y-linked (pseudogene)",-0.138238375483922,6.78555767588538,-2.30370213181958,0.0409157841473427,0.181956910324042,-4.16637784872395
"GI_31377781-S","GI_31377781-S","NM_006254","5580","PRKCD","protein kinase C delta",0.180354591481413,6.65639224377517,2.30325014212823,0.0409487668064081,0.18201822697586,-4.16712486324676
"GI_4502094-S","GI_4502094-S","NM_001150","290","ANPEP","alanyl aminopeptidase, membrane",0.14527516383768,6.33993786894084,2.30314478074083,0.0409564589200667,0.18201822697586,-4.16729898935235
"GI_4504950-S","GI_4504950-S","NM_002291","3912","LAMB1","laminin subunit beta 1",-0.242000732187309,7.9762643798821,-2.30309504180116,0.0409600906902661,0.18201822697586,-4.16738118974421
"GI_42476327-S","GI_42476327-S","NM_020209","56961","SHD","Src homology 2 domain containing transforming protein D",-0.164308338284712,6.31571398668757,-2.30301989953173,0.0409655779124247,0.18201822697586,-4.16750537144774
"GI_37544744-S","GI_37544744-S","XM_063084",NA,NA,NA,-0.158046103202993,6.19352161259295,-2.30256282664873,0.040998970604727,0.182126578338793,-4.16826070966193
"GI_37542865-S","GI_37542865-S","XM_353026",NA,NA,NA,0.172818734376989,6.27881928470349,2.30230270200538,0.0410179863747532,0.182171030635599,-4.16869055692786
"GI_22749288-S","GI_22749288-S","NM_152631","170062","FAM47B","family with sequence similarity 47 member B",-0.208558960565874,6.21869913976426,-2.30196206318326,0.041042900735095,0.182241654757215,-4.1692534258367
"GI_32528272-I","GI_32528272-I","NM_181894","2892","GRIA3","glutamate ionotropic receptor AMPA type subunit 3",-0.163153330173182,6.30465050282919,-2.3013823024257,0.0410853378963212,0.182351487419354,-4.17021135183184
"GI_22538474-S","GI_22538474-S","NM_018955","7314","UBB","ubiquitin B",-0.129345057747713,14.4420720924824,-2.30137773816451,0.0410856721567963,0.182351487419354,-4.17021889292997
"GI_22749376-S","GI_22749376-S","NM_152686","202052","DNAJC18","DnaJ heat shock protein family (Hsp40) member C18",-0.152221083669049,6.68833265361292,-2.30056460221432,0.0411452632628859,0.182575898274921,-4.17156227826679
"GI_41349496-S","GI_41349496-S","NM_020786","57546","PDP2","pyruvate dehyrogenase phosphatase catalytic subunit 2",0.141368789108468,6.29185813679965,2.30015226466805,0.0411755133254671,0.182670042771889,-4.17224344015119
"GI_11321574-S","GI_11321574-S","NM_003695","8581","LY6D","lymphocyte antigen 6 family member D",-0.154038295019356,6.39845352387106,-2.29933409340625,0.0412355995062347,0.182896481161564,-4.1735948948257
"GI_7656909-S","GI_7656909-S","NM_014382","27032","ATP2C1","ATPase secretory pathway Ca2+ transporting 1",0.180377377956312,8.53289766066691,2.29916213236313,0.0412482389534571,0.182912421025845,-4.17387891878017
"GI_41281517-S","GI_41281517-S","NM_014846","9897","WASHC5","WASH complex subunit 5",0.139893730026412,8.71323788649812,2.29893004952634,0.0412653033548764,0.182943659537182,-4.17426223280324
"GI_14249177-S","GI_14249177-S","NM_032641","84727","SPSB2","splA/ryanodine receptor domain and SOCS box containing 2",-0.16763228732051,6.98982270731034,-2.29882026430584,0.0412733779144764,0.182943659537182,-4.17444355224652
"GI_15559208-S","GI_15559208-S","NM_033439","90865","IL33","interleukin 33",0.266795019832264,8.15107168052039,2.29863087358104,0.0412873109181806,0.182965310996391,-4.17475633976434
"GI_21327690-A","GI_21327690-A","NM_052866","92949","ADAMTSL1","ADAMTS like 1",0.145953535349737,6.30882611456229,2.29757314073425,0.04136520870128,0.183270351697762,-4.17650307007482
"GI_31542491-S","GI_31542491-S","NM_001350","1616","DAXX","death domain associated protein",-0.136728744661967,6.95856025355946,-2.29731268813972,0.0413844116130154,0.183315265548036,-4.17693313631183
"GI_15451927-S","GI_15451927-S","NM_004570","5288","PIK3C2G","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 gamma",0.144053451378076,6.66203571763247,2.29621696722103,0.0414652917343081,0.183633303582883,-4.17874223437604
"GI_18605326-S","GI_18605326-S","XM_062286",NA,NA,NA,-0.134881501425864,6.5418244252056,-2.29535878772793,0.0415287437042864,0.183861189726184,-4.18015892850104
"GI_32455270-S","GI_32455270-S","NM_013382","29954","POMT2","protein O-mannosyltransferase 2",-0.145844885349166,6.959310365749,-2.29527512261541,0.0415349347049705,0.183861189726184,-4.18029703413067
"GI_40317625-S","GI_40317625-S","NM_003246","7057","THBS1","thrombospondin 1",0.294196882536296,6.68661256818101,2.29500493137194,0.0415549342000688,0.18390946037636,-4.18074302565669
"GI_4507894-S","GI_4507894-S","NM_003380","7431","VIM","vimentin",0.254588937437765,11.0628421820067,2.29360063335087,0.0416590288576502,0.184309405569944,-4.18306073761695
"GI_31342253-S","GI_31342253-S","NM_175616","202299","LINC01554","long intergenic non-protein coding RNA 1554",0.171675308583593,6.1469629478762,2.29353995109501,0.0416635326076957,0.184309405569944,-4.18316087900169
"GI_4758419-S","GI_4758419-S","NM_004752","9247","GCM2","glial cells missing transcription factor 2",-0.141172196473334,6.15486715771304,-2.29335169106223,0.0416775079689675,0.184330903027229,-4.1834715507705
"GI_38348343-S","GI_38348343-S","NM_198515","374355","CCDC172","coiled-coil domain containing 172",-0.184127932459784,6.25697498385625,-2.29269388282231,0.0417263752406742,0.184506676960786,-4.18455701380056
"GI_24475709-S","GI_24475709-S","NM_030940","81689","ISCA1","iron-sulfur cluster assembly 1",0.151879708217946,10.6059944718272,2.29242443466373,0.0417464078688149,0.184517902497015,-4.18500160444064
